genre,platform,org_type,grade,year,dev_history,description,reclassified,gametitle
기타,기타,중소,전체이용가,2026,없음,,0,GALAXY STATION MINI
기타,PC (Steam),중소,청소년이용불가,2026,없음,사행성,0,피망 쇼다운 홀덤 PC
기타,PC (Steam),중소,청소년이용불가,2026,없음,사행성,0,피망 쇼다운 홀덤 바운티 토너먼트 PC
기타,PC (Steam),중소,청소년이용불가,2026,없음,사행성,0,피망 쇼다운 홀덤 토너먼트 PC
기타,기타,중소,청소년이용불가,2026,없음,,0,"PokerMade (블랙잭,바카라,룰렛)"
기타,구글플레이,중소,청소년이용불가,2026,없음,사행성,0,Runner Poker
퍼즐,구글플레이,중소,청소년이용불가,2026,없음,선정성,0,그녀와 미사일 피하기 6
퍼즐,구글플레이,중소,청소년이용불가,2026,없음,선정성,0,그녀와 클레이 사격 6
퍼즐,구글플레이,중소,전체이용가,2026,없음,,0,BNK경남은행 다른액션을찾아라!
퍼즐,구글플레이,중소,전체이용가,2026,없음,,0,BNK경남은행 퍼즐팡
어드벤처,PC (Steam),대형사,12세이용가,2026,없음,"폭력성,공포",0,서브노티카 2 (Subnautica 2)
기타,PC (Steam),중소,전체이용가,2026,없음,,0,오목 삼국지
RPG,PC (Steam),중소,전체이용가,2026,없음,,0,목장이야기 Let＇s! 바람의 그랜드 바자르
RPG,PC (Steam),중소,15세이용가,2026,없음,폭력성,0,Echoes of Aincrad (에코스 오브 아인크라드)
어드벤처,PC (Steam),중소,12세이용가,2026,없음,"폭력성,공포",0,Little Nightmares VR: Altered Echoes (리틀 나이트메어 VR: 왜곡된 메아리)
액션,PC (Steam),중소,전체이용가,2026,없음,,0,FOURVIVE
액션,PC (Steam),중소,전체이용가,2026,없음,폭력성,0,Demon Castle Survivor (데몬 캐슬 서바이버)
액션,PC (Steam),대형사,청소년이용불가,2026,없음,폭력성,0,하프 소드 (Half Sword)
액션,PC (Steam),중소,청소년이용불가,2026,없음,"폭력성,언어,약물",0,METAL GEAR SOLID MASTER COLLECTION Vol.2 (메탈 기어 솔리드 마스터 콜렉션 Vol.2)
액션,PC (Steam),중소,청소년이용불가,2026,없음,"폭력성,언어,약물",0,METAL GEAR SOLID 4 GUNS OF THE PATRIOTS - Master Collection Version (메탈기어 솔리드 4 건즈 오브 더 패트리어트 마스터 콜렉션 버전)
액션,PC (Steam),중소,15세이용가,2026,없음,"폭력성,선정성,약물",0,METAL GEAR SOLID PEACE WALKER - Master Collection Version (메탈기어 솔리드 피스 워커 마스터 콜렉션 버전)
RPG,PC (Steam),중소,청소년이용불가,2026,없음,사행성,0,북두지존
RPG,PC (Steam),중소,15세이용가,2026,없음,선정성,0,BLUE REFLECTION Quartet
기타,PC (Steam),중소,전체이용가,2026,없음,,0,ARC_the beginning
전략,PC (Steam),중소,청소년이용불가,2026,없음,폭력성,0,Age of Mythology: Retold - Blood ＆ Bones Pack(에이지 오브 미쏠로지: 리톨드 - 블러드 앤 본즈 팩)
스포츠,PC (Steam),중소,전체이용가,2026,없음,,0,PRO ELEVEN
어드벤처,PC (Steam),중소,15세이용가,2026,없음,"폭력성,공포",0,Trace of the Villa
액션,PC (Steam),중소,청소년이용불가,2026,없음,"폭력성,언어,약물,범죄",0,Assassin＇s Creed Black Flag Resynced(어쌔신 크리드 블랙 플래그 리싱크드)
RPG,PC (Steam),중소,12세이용가,2026,없음,"폭력성,선정성",0,아크시티
슈팅,PC (Steam),중소,청소년이용불가,2026,없음,"폭력성,언어",0,The Division Resurgence(더 디비전 리서전스)
액션,PC (Steam),중소,12세이용가,2026,없음,폭력성,0,Mask of Soul(마스크오브소울)
어드벤처,PC (Steam),중소,청소년이용불가,2026,없음,"폭력성,공포,언어",0,크툴루: 더 코스믹 어비스 (Cthulhu: The Cosmic Abyss)
슈팅,PC (Steam),중소,12세이용가,2026,없음,폭력성,0,포트나이트 세이브 더 월드
슈팅,PC (Steam),중소,12세이용가,2026,없음,폭력성,0,포트나이트 아레나(Fortnite Arenas)
액션,콘솔,중소,12세이용가,2026,없음,폭력성,0,솔라테리아
어드벤처,콘솔,중소,전체이용가,2026,없음,,0,Bluey＇s Quest for the Gold Pen
기타,기타,중소,청소년이용불가,2026,없음,,0,PANGPANG TOYMINI
기타,기타,중소,청소년이용불가,2026,없음,,0,PANGPANGTOY
기타,기타,중소,청소년이용불가,2026,없음,,0,POKER256 Web
기타,기타,중소,전체이용가,2026,없음,,0,ZZANG FRIENDS 4(짱 프렌즈 4)
기타,기타,중소,청소년이용불가,2026,없음,"선정성,사행성",0,꿀
기타,기타,중소,청소년이용불가,2026,없음,사행성,0,궤도Lupin
기타,기타,중소,청소년이용불가,2026,없음,사행성,0,불타는불새잭팟
기타,기타,중소,전체이용가,2026,없음,,0,CLENA 3＋
기타,기타,중소,전체이용가,2026,없음,,0,CLENA 3＋＋
기타,기타,중소,전체이용가,2026,없음,,0,RAINBOW CASTLE PARTY2
기타,PC (Steam),중소,청소년이용불가,2026,없음,사행성,0,SunSet 홀덤
기타,PC (Steam),중소,청소년이용불가,2026,없음,사행성,0,SunSet 바둑이
기타,PC (Steam),중소,청소년이용불가,2026,없음,사행성,0,SunSet 맞고
기타,PC (Steam),중소,청소년이용불가,2026,없음,사행성,0,SunSet 토너먼트
기타,기타,중소,청소년이용불가,2026,없음,,0,너도나도 슬롯
RPG,구글플레이,중소,청소년이용불가,2026,없음,선정성,0,라스트오리진
기타,구글플레이,중소,청소년이용불가,2026,없음,사행성,0,재벌고스톱
퍼즐,구글플레이,중소,전체이용가,2026,없음,,0,냥이 퍼즐팡 구해줘 냥이!
퍼즐,구글플레이,중소,전체이용가,2026,없음,,0,냥이 스낵샵
퍼즐,구글플레이,중소,전체이용가,2026,없음,,0,벽돌 깨고 살아남기
기타,구글플레이,중소,전체이용가,2026,없음,,0,Mighty Card Game - Giruda
기타,구글플레이,중소,전체이용가,2026,없음,,0,마피아 게임 도우미
퍼즐,구글플레이,중소,12세이용가,2026,없음,폭력성,0,떡상 디펜스
퍼즐,구글플레이,중소,전체이용가,2026,없음,,0,냥머지
기타,기타,중소,전체이용가,2026,없음,,0,캐치박스(CATCHBOX)
기타,기타,중소,전체이용가,2026,없음,,0,mimi Catcher
기타,기타,중소,전체이용가,2026,없음,,0,레인보우캐슬 파티파티(RAINBOW CASTLE PARTY PARTY)
기타,PC (Steam),중소,청소년이용불가,2026,없음,사행성,0,큰바다(TheBigSea)
RPG,구글플레이,중소,청소년이용불가,2026,없음,사행성,0,드래곤네스트 월드 (Dragon Nest WORLD)
슈팅,구글플레이,중소,청소년이용불가,2026,없음,선정성,0,전장의 그녀 9
액션,콘솔,중소,전체이용가,2026,없음,,0,SUPER BOMBERMAN COLLECTION
시뮬레이션,구글플레이,중소,12세이용가,2026,없음,폭력성,0,오늘도 환생 2
시뮬레이션,구글플레이,중소,전체이용가,2026,없음,폭력성,0,좀비 사태가 벌어졌다
시뮬레이션,구글플레이,중소,전체이용가,2026,없음,,0,세종으로 환생했다
퍼즐,구글플레이,중소,전체이용가,2026,없음,,0,SWIFT
기타,구글플레이,중소,전체이용가,2026,없음,,0,탭브레인(Tapbrain)
기타,PC (Steam),중소,전체이용가,2026,없음,폭력성,0,MONOPOLY: Star Wars™ Heroes vs Villains(모노폴리: 스타워즈 히어로즈 vs 빌런즈)
액션,PC (Steam),중소,12세이용가,2026,없음,"폭력성,언어",0,Kiln (킬른)
액션,콘솔,중소,전체이용가,2026,없음,,0,SUPER BOMBERMAN COLLECTION (슈퍼 봄버맨 콜렉션)
RPG,PC (Steam),대형사,청소년이용불가,2026,없음,"폭력성,언어",0,The Ascent
전략,PC (Steam),대형사,청소년이용불가,2026,없음,"폭력성,언어",0,컴퍼니 오브 히어로즈 3 (Company of Heroes 3)
전략,PC (Steam),대형사,청소년이용불가,2026,없음,폭력성,0,"워해머 40,000 던 오브 워 - 데피니티브 에디션 (Warhammer 40,000: Dawn of war – Definitive Edition)"
전략,PC (Steam),대형사,청소년이용불가,2026,없음,폭력성,0,"워해머 40,000: 던 오브 워 II - 애니버서리 에디션 (Warhammer 40,000: Dawn of war ll – Anniversary Edition)"
슈팅,PC (Steam),대형사,청소년이용불가,2026,없음,폭력성,0,"워해머 40,000: 스페이스 마린 – 애니버서리 에디션 (Warhammer 40,000: Space Marine – Anniversary Edition)"
슈팅,PC (Steam),중소,15세이용가,2026,없음,폭력성,0,Marathon(마라톤)
퍼즐,PC (Steam),중소,전체이용가,2026,없음,,0,스도쿠 산술사
RPG,PC (Steam),중소,전체이용가,2026,없음,폭력성,0,미남고교 지구방위부Love Macho
RPG,PC (Steam),중소,청소년이용불가,2026,없음,선정성,0,학원묵시록 HIGH SCHOOL OF THE DEAD DAY 0
시뮬레이션,PC (Steam),중소,15세이용가,2026,없음,사행성,0,카케구루이 ALL IN
슈팅,콘솔,중소,15세이용가,2026,없음,폭력성,0,MOUSE: P.I. For Hire
스포츠,콘솔,중소,전체이용가,2026,없음,,0,eFootball™ Kick-Off (이풋볼 킥오프)
액션,콘솔,중소,12세이용가,2026,없음,"폭력성,사행성",0,Game Boy Advance – Nintendo Classics(게임 보이 어드밴스 – 닌텐도 클래식)
퍼즐,구글플레이,중소,전체이용가,2026,없음,,0,매일 단어 추리
퍼즐,구글플레이,중소,전체이용가,2026,없음,,0,내일은 요리왕
퍼즐,구글플레이,중소,전체이용가,2026,없음,폭력성,0,꿈꾸는 가구점
기타,기타,중소,청소년이용불가,2026,없음,,0,SUPER CHERRY 2
기타,기타,중소,전체이용가,2026,없음,,0,PICKPICK PICTORY MINI
기타,기타,중소,전체이용가,2026,없음,,0,mini＆mini
퍼즐,기타,중소,전체이용가,2026,없음,,0,DUCKLING FIGHT(더클링파이트)
시뮬레이션,기타,중소,전체이용가,2026,없음,,0,CRABRUSH (크랩러쉬)
퍼즐,기타,중소,전체이용가,2026,없음,,0,STEPIN ARCADE
기타,기타,중소,전체이용가,2026,없음,,0,FASTRACING(패스트레이싱)
기타,PC (Steam),중소,청소년이용불가,2026,없음,사행성,0,알라딘브이(Aladdin V)
기타,기타,중소,청소년이용불가,2026,없음,,0,쿤타이플레이(KunthaiPlay)
기타,구글플레이,중소,청소년이용불가,2026,없음,선정성,0,페달소녀
퍼즐,구글플레이,중소,청소년이용불가,2026,없음,선정성,0,그녀와 함께 슬라이딩 퍼즐 4
액션,PC (Steam),중소,청소년이용불가,2026,없음,"폭력성,언어,약물",0,007 퍼스트 라이트
RPG,콘솔,중소,15세이용가,2026,없음,"폭력성,약물",0,Wandering Sword
어드벤처,콘솔,중소,청소년이용불가,2026,없음,"언어,약물",0,Mixtape
퍼즐,구글플레이,중소,전체이용가,2026,없음,,0,매치x매치
RPG,PC (Steam),중소,청소년이용불가,2026,없음,"폭력성,약물,범죄",0,The Elder Scrolls V: Skyrim Annversary Edition(엘더 스크롤 5: 스카이림 애니버서리 에디션)
퍼즐,PC (Steam),중소,전체이용가,2026,없음,,0,워드 트립
기타,PC (Steam),중소,전체이용가,2026,없음,폭력성,0,포르자 호라이즌 6 (Forza Horizon 6)
퍼즐,PC (Steam),중소,전체이용가,2026,없음,,0,어디있냐옹
스포츠,PC (Steam),중소,12세이용가,2026,없음,선정성,0,바람속으로
퍼즐,PC (Steam),중소,전체이용가,2026,없음,,0,심야 냥포차
퍼즐,PC (Steam),중소,전체이용가,2026,없음,,0,후르츠 팡팡
전략,PC (Steam),중소,12세이용가,2026,없음,폭력성,0,인피니티 다이스
액션,콘솔,중소,전체이용가,2026,1회,폭력성,0,소닉 프론티어 디피니티브 에디션
퍼즐,구글플레이,중소,전체이용가,2026,없음,,0,잘라라! 과일팡
기타,기타,중소,청소년이용불가,2026,없음,,0,"로얄 게임 PC (포커,바둑이,홀덤)"
기타,기타,중소,청소년이용불가,2026,없음,,0,"로얄 게임PC(바카라,블랙잭,고스톱)"
액션,기타,중소,전체이용가,2026,없음,폭력성,0,포켓몬태그스타
기타,기타,중소,전체이용가,2026,없음,,0,jelly mini PUSH(젤리미니푸시)
기타,기타,중소,전체이용가,2026,없음,,0,COCO ZZANG 4
기타,기타,중소,전체이용가,2026,없음,,0,ZZANG FRIENDS 3(짱 프렌즈 3)
기타,PC (Steam),중소,청소년이용불가,2026,없음,사행성,0,POKER LULU - 사용자 게임
기타,기타,중소,청소년이용불가,2026,없음,,0,"로얄게임 (바카라,블랙잭,고스톱)"
기타,기타,중소,청소년이용불가,2026,없음,,0,"로얄게임 (포커,바둑이,홀덤)"
전략,구글플레이,중소,청소년이용불가,2026,없음,"폭력성,사행성,언어",0,S.O.S: 스테이트 오브 서바이벌
시뮬레이션,구글플레이,중소,청소년이용불가,2026,없음,선정성,0,치어리더스고
기타,구글플레이,중소,청소년이용불가,2026,없음,사행성,0,POKER256-Slot
퍼즐,구글플레이,중소,청소년이용불가,2026,없음,선정성,0,해변의 그녀들
RPG,PC (Steam),중소,청소년이용불가,2026,없음,사행성,0,투신 봉마록
기타,PC (Steam),중소,전체이용가,2026,없음,,0,WAGOTABI
액션,구글플레이,중소,전체이용가,2026,없음,,0,Touch Jump
퍼즐,PC (Steam),중소,전체이용가,2026,없음,,0,Ball＇s Journey
RPG,PC (Steam),중소,12세이용가,2026,없음,"폭력성,선정성",0,정사
액션,PC (Steam),중소,12세이용가,2026,없음,"폭력성,언어",0,CAPTAIN TSUBASA 2 : WORLD FIGHTERS(캡틴 츠바사 2 월드 파이터즈)
퍼즐,PC (Steam),중소,전체이용가,2026,없음,,0,오투잼 : 더 비기닝
전략,PC (Steam),대형사,청소년이용불가,2026,없음,"폭력성,언어",0,메너스 (MENACE)
액션,PC (Steam),중소,12세이용가,2026,없음,폭력성,0,레고 배트맨 레거시 오브더 다크나이트 (LEGO BATMAN: LEGACY OF THE DARK KNIGHT) (PC스팀)
격투,PC (Steam),중소,청소년이용불가,2026,없음,선정성,0,DEAD OR ALIVE 6 Last Round
퍼즐,PC (Steam),중소,전체이용가,2026,없음,,0,돼지대탈출
액션,PC (Steam),중소,12세이용가,2026,없음,폭력성,0,BALL x PIT (볼 x 핏)
시뮬레이션,PC (Steam),중소,전체이용가,2026,없음,,0,Hamster Talk
시뮬레이션,PC (Steam),중소,15세이용가,2026,없음,사행성,0,짱구는 못말려 나의 주사위 놀이 대작전
시뮬레이션,PC (Steam),대형사,청소년이용불가,2026,없음,선정성,0,이세계 바텐더
액션,PC (Steam),대형사,청소년이용불가,2026,없음,폭력성,0,워토른 (Wartorn)
퍼즐,PC (Steam),중소,전체이용가,2026,없음,,0,기억마을 감정사
RPG,PC (Steam),중소,12세이용가,2026,없음,"폭력성,선정성",0,코바야시네 메이드래곤 판타지아
RPG,PC (Steam),대형사,청소년이용불가,2026,없음,"폭력성,사행성,공포,언어",0,왕좌의 게임: 킹스로드
퍼즐,PC (Steam),중소,전체이용가,2026,없음,,0,맛도리 푸드트럭
퍼즐,PC (Steam),중소,전체이용가,2026,없음,,0,우당탕탕 마라식당
RPG,콘솔,중소,12세이용가,2026,없음,사행성,0,ポケットモンスターファイアレッド(포켓몬스터 파이어레드)
RPG,콘솔,중소,12세이용가,2026,없음,사행성,0,Pokémon FireRed(포켓몬스터 파이어레드)
RPG,콘솔,중소,12세이용가,2026,없음,사행성,0,ポケットモンスターリーフグリーン(포켓몬스터 리프그린)
RPG,콘솔,중소,12세이용가,2026,없음,사행성,0,Pokémon LeafGreen(포켓몬스터 리프그린)
RPG,콘솔,중소,15세이용가,2026,없음,"폭력성,선정성",0,Xenoblade Chronicles X Definitive Edition Nintendo Switch 2 Edition
퍼즐,구글플레이,중소,전체이용가,2026,없음,,0,페이펫 트리플
퍼즐,구글플레이,중소,전체이용가,2026,없음,,0,머지펫
퍼즐,구글플레이,중소,전체이용가,2026,없음,,0,페이펫 매치
시뮬레이션,구글플레이,중소,전체이용가,2026,없음,,0,열차건설단
기타,기타,중소,전체이용가,2026,없음,,0,ToysPop2(토이즈팝2)
기타,기타,중소,전체이용가,2026,없음,,0,PLAYKING BOXING
기타,기타,중소,전체이용가,2026,없음,,0,New Smile Toy Ⅱ
기타,기타,중소,전체이용가,2026,없음,,0,대빵 미니4(DAEPPANG MINI4)
기타,기타,중소,전체이용가,2026,없음,,0,마스터킹 미니4(MASTERKING MINI4)
기타,기타,중소,전체이용가,2026,없음,,0,퍼니랜드 미니4(FUNNY LAND MINI4)
슈팅,기타,중소,전체이용가,2026,없음,,0,Target Breaker(타켓브레이커)
기타,기타,중소,전체이용가,2026,없음,,0,으라차차
기타,기타,중소,전체이용가,2026,없음,,0,으라차차4
기타,구글플레이,중소,청소년이용불가,2026,없음,사행성,0,고스톱 PLUS
기타,구글플레이,중소,청소년이용불가,2026,없음,사행성,0,무한맞고 : InfiniteMatgo
RPG,구글플레이,중소,청소년이용불가,2026,없음,사행성,0,엘트릭스
RPG,PC (Steam),중소,12세이용가,2026,없음,"폭력성,언어,약물",0,모험가 엘리엇의 천 년 이야기
퍼즐,구글플레이,대형사,전체이용가,2026,없음,,0,랜덤 쬬르디 찾기
퍼즐,구글플레이,대형사,전체이용가,2026,없음,,0,말티쬬 점프점프!
